y	x	group	clickSelects
22.4	1998.66575342466	459	5-11
23.8	1998.74794520548	459	5-11
22.9	1998.83287671233	459	5-11
21.5	1998.91506849315	459	5-11
23.8	1999	459	5-11
25.6	1999.08493150685	459	5-11
25.2	1999.16164383562	459	5-11
25.2	1999.24657534247	459	5-11
26.1	1999.32876712329	459	5-11
24.3	1999.41369863014	459	5-11
22.9	1999.49589041096	459	5-11
21.9	1999.58082191781	459	5-11
22.4	1999.66575342466	459	5-11
21.9	1999.74794520548	459	5-11
21	1999.83287671233	459	5-11
21.9	1999.91506849315	459	5-11
22.4	2000	459	5-11
23.8	2000.08469945355	459	5-11
25.2	2000.16393442623	459	5-11
26.5	2000.24863387978	459	5-11
23.8	2000.3306010929	459	5-11
22.9	2000.41530054645	459	5-11
21.5	2000.49726775956	459	5-11
21.5	2000.58196721312	459	5-11
21.5	2000.66666666667	459	5-11
22.9	2000.74863387978	459	5-11
22.9	2000.83333333333	459	5-11
21.9	2000.91530054645	459	5-11
28.8	1995	460	5-12
27	1995.08493150685	460	5-12
27.4	1995.16164383562	460	5-12
27	1995.24657534247	460	5-12
28.3	1995.32876712329	460	5-12
23.8	1995.41369863014	460	5-12
22.9	1995.49589041096	460	5-12
22.9	1995.58082191781	460	5-12
24.3	1995.66575342466	460	5-12
24.3	1995.74794520548	460	5-12
23.4	1995.83287671233	460	5-12
25.2	1995.91506849315	460	5-12
25.6	1996	460	5-12
25.6	1996.08469945355	460	5-12
27	1996.16393442623	460	5-12
28.3	1996.24863387978	460	5-12
26.5	1996.3306010929	460	5-12
25.6	1996.41530054645	460	5-12
26.1	1996.49726775956	460	5-12
23.8	1996.58196721311	460	5-12
23.4	1996.66666666667	460	5-12
24.7	1996.74863387978	460	5-12
23.4	1996.83333333333	460	5-12
23.8	1996.91530054645	460	5-12
24.3	1997	460	5-12
26.5	1997.08493150685	460	5-12
25.6	1997.16164383562	460	5-12
28.3	1997.24657534247	460	5-12
29.2	1997.32876712329	460	5-12
27.9	1997.41369863014	460	5-12
28.3	1997.49589041096	460	5-12
30.1	1997.58082191781	460	5-12
27.4	1997.66575342466	460	5-12
28.3	1997.74794520548	460	5-12
29.2	1997.83287671233	460	5-12
29.7	1997.91506849315	460	5-12
28.8	1998	460	5-12
29.7	1998.08493150685	460	5-12
30.9	1998.16164383562	460	5-12
30.5	1998.24657534247	460	5-12
30.5	1998.32876712329	460	5-12
27	1998.41369863014	460	5-12
27.4	1998.49589041096	460	5-12
23.8	1998.58082191781	460	5-12
23.4	1998.66575342466	460	5-12
24.3	1998.74794520548	460	5-12
23.4	1998.83287671233	460	5-12
21.9	1998.91506849315	460	5-12
24.7	1999	460	5-12
24.7	1999.08493150685	460	5-12
26.1	1999.16164383562	460	5-12
27	1999.24657534247	460	5-12
26.5	1999.32876712329	460	5-12
25.2	1999.41369863014	460	5-12
21.5	1999.49589041096	460	5-12
21.9	1999.58082191781	460	5-12
23.4	1999.66575342466	460	5-12
22.4	1999.74794520548	460	5-12
22.4	1999.83287671233	460	5-12
23.4	1999.91506849315	460	5-12
23.8	2000	460	5-12
24.3	2000.08469945355	460	5-12
26.1	2000.16393442623	460	5-12
26.1	2000.24863387978	460	5-12
25.2	2000.3306010929	460	5-12
22.9	2000.41530054645	460	5-12
21.5	2000.49726775956	460	5-12
22.9	2000.58196721312	460	5-12
21.5	2000.66666666667	460	5-12
24.3	2000.74863387978	460	5-12
23.4	2000.83333333333	460	5-12
23.4	2000.91530054645	460	5-12
27	1995	461	5-13
27.4	1995.08493150685	461	5-13
27.4	1995.16164383562	461	5-13
28.8	1995.24657534247	461	5-13
28.3	1995.32876712329	461	5-13
26.5	1995.41369863014	461	5-13
26.1	1995.49589041096	461	5-13
25.6	1995.58082191781	461	5-13
26.5	1995.66575342466	461	5-13
25.2	1995.74794520548	461	5-13
27	1995.83287671233	461	5-13
26.1	1995.91506849315	461	5-13
25.2	1996	461	5-13
26.1	1996.08469945355	461	5-13
26.5	1996.16393442623	461	5-13
28.3	1996.24863387978	461	5-13
27.9	1996.3306010929	461	5-13
26.1	1996.41530054645	461	5-13
26.5	1996.49726775956	461	5-13
27	1996.58196721311	461	5-13
25.2	1996.66666666667	461	5-13
25.6	1996.74863387978	461	5-13
27	1996.83333333333	461	5-13
26.5	1996.91530054645	461	5-13
25.2	1997	461	5-13
26.5	1997.08493150685	461	5-13
25.6	1997.16164383562	461	5-13
29.7	1997.24657534247	461	5-13
30.1	1997.32876712329	461	5-13
28.8	1997.41369863014	461	5-13
28.8	1997.49589041096	461	5-13
27.9	1997.58082191781	461	5-13
27.4	1997.66575342466	461	5-13
29.2	1997.74794520548	461	5-13
28.8	1997.83287671233	461	5-13
29.2	1997.91506849315	461	5-13
29.2	1998	461	5-13
28.8	1998.08493150685	461	5-13
30.1	1998.16164383562	461	5-13
30.5	1998.24657534247	461	5-13
30.5	1998.32876712329	461	5-13
28.8	1998.41369863014	461	5-13
28.8	1998.49589041096	461	5-13
26.5	1998.58082191781	461	5-13
27	1998.66575342466	461	5-13
24.3	1998.74794520548	461	5-13
26.5	1998.83287671233	461	5-13
25.2	1998.91506849315	461	5-13
25.6	1999	461	5-13
25.2	1999.08493150685	461	5-13
26.1	1999.16164383562	461	5-13
26.1	1999.24657534247	461	5-13
27.9	1999.32876712329	461	5-13
27.4	1999.41369863014	461	5-13
25.2	1999.49589041096	461	5-13
21.9	1999.58082191781	461	5-13
23.4	1999.66575342466	461	5-13
23.8	1999.74794520548	461	5-13
25.2	1999.83287671233	461	5-13
24.3	1999.91506849315	461	5-13
24.7	2000	461	5-13
24.7	2000.08469945355	461	5-13
26.1	2000.16393442623	461	5-13
27.4	2000.24863387978	461	5-13
26.5	2000.3306010929	461	5-13
28.8	2000.41530054645	461	5-13
24.7	2000.49726775956	461	5-13
25.6	2000.58196721312	461	5-13
23.4	2000.66666666667	461	5-13
25.6	2000.74863387978	461	5-13
26.1	2000.83333333333	461	5-13
24.7	2000.91530054645	461	5-13
27.9	1995	462	5-14
28.3	1995.08493150685	462	5-14
29.2	1995.16164383562	462	5-14
29.2	1995.24657534247	462	5-14
29.2	1995.32876712329	462	5-14
30.1	1995.41369863014	462	5-14
27.9	1995.49589041096	462	5-14
27.9	1995.58082191781	462	5-14
27.9	1995.66575342466	462	5-14
27.4	1995.74794520548	462	5-14
27.4	1995.83287671233	462	5-14
26.1	1995.91506849315	462	5-14
26.1	1996	462	5-14
26.5	1996.08469945355	462	5-14
27	1996.16393442623	462	5-14
28.3	1996.24863387978	462	5-14
29.2	1996.3306010929	462	5-14
28.3	1996.41530054645	462	5-14
27.9	1996.49726775956	462	5-14
28.3	1996.58196721311	462	5-14
28.3	1996.66666666667	462	5-14
28.3	1996.74863387978	462	5-14
28.3	1996.83333333333	462	5-14
27.4	1996.91530054645	462	5-14
25.6	1997	462	5-14
27	1997.08493150685	462	5-14
26.5	1997.16164383562	462	5-14
29.7	1997.24657534247	462	5-14
29.2	1997.32876712329	462	5-14
29.2	1997.41369863014	462	5-14
29.7	1997.49589041096	462	5-14
28.3	1997.58082191781	462	5-14
28.8	1997.66575342466	462	5-14
29.2	1997.74794520548	462	5-14
28.8	1997.83287671233	462	5-14
28.8	1997.91506849315	462	5-14
28.8	1998	462	5-14
28.8	1998.08493150685	462	5-14
30.1	1998.16164383562	462	5-14
28.3	1998.24657534247	462	5-14
29.2	1998.32876712329	462	5-14
27.9	1998.41369863014	462	5-14
28.3	1998.49589041096	462	5-14
28.3	1998.58082191781	462	5-14
27.4	1998.66575342466	462	5-14
27.9	1998.74794520548	462	5-14
27.4	1998.83287671233	462	5-14
27	1998.91506849315	462	5-14
27.4	1999	462	5-14
25.6	1999.08493150685	462	5-14
26.5	1999.16164383562	462	5-14
27.4	1999.24657534247	462	5-14
26.5	1999.32876712329	462	5-14
28.3	1999.41369863014	462	5-14
27.4	1999.49589041096	462	5-14
25.2	1999.58082191781	462	5-14
27.4	1999.66575342466	462	5-14
26.1	1999.74794520548	462	5-14
26.1	1999.83287671233	462	5-14
25.6	1999.91506849315	462	5-14
25.2	2000	462	5-14
26.1	2000.08469945355	462	5-14
26.1	2000.16393442623	462	5-14
27.9	2000.24863387978	462	5-14
26.1	2000.3306010929	462	5-14
25.6	2000.41530054645	462	5-14
24.7	2000.49726775956	462	5-14
28.8	2000.58196721312	462	5-14
27.9	2000.66666666667	462	5-14
27.4	2000.74863387978	462	5-14
27.4	2000.83333333333	462	5-14
25.6	2000.91530054645	462	5-14
28.8	1995	463	5-15
28.8	1995.08493150685	463	5-15
29.2	1995.16164383562	463	5-15
29.2	1995.24657534247	463	5-15
30.1	1995.32876712329	463	5-15
30.1	1995.41369863014	463	5-15
27.9	1995.49589041096	463	5-15
28.3	1995.58082191781	463	5-15
27.9	1995.66575342466	463	5-15
28.8	1995.74794520548	463	5-15
28.8	1995.83287671233	463	5-15
28.8	1995.91506849315	463	5-15
27	1996	463	5-15
27	1996.08469945355	463	5-15
27.4	1996.16393442623	463	5-15
28.3	1996.24863387978	463	5-15
28.3	1996.3306010929	463	5-15
29.7	1996.41530054645	463	5-15
29.2	1996.49726775956	463	5-15
28.8	1996.58196721311	463	5-15
29.7	1996.66666666667	463	5-15
28.8	1996.74863387978	463	5-15
29.2	1996.83333333333	463	5-15
28.8	1996.91530054645	463	5-15
27.4	1997	463	5-15
27	1997.08493150685	463	5-15
26.5	1997.16164383562	463	5-15
29.2	1997.24657534247	463	5-15
29.7	1997.32876712329	463	5-15
29.7	1997.41369863014	463	5-15
30.5	1997.49589041096	463	5-15
29.7	1997.58082191781	463	5-15
28.3	1997.66575342466	463	5-15
30.1	1997.74794520548	463	5-15
30.1	1997.83287671233	463	5-15
28.8	1997.91506849315	463	5-15
28.3	1998	463	5-15
27.9	1998.08493150685	463	5-15
29.7	1998.16164383562	463	5-15
27.9	1998.24657534247	463	5-15
29.7	1998.32876712329	463	5-15
29.7	1998.41369863014	463	5-15
29.2	1998.49589041096	463	5-15
29.2	1998.58082191781	463	5-15
27.9	1998.66575342466	463	5-15
27.9	1998.74794520548	463	5-15
29.2	1998.83287671233	463	5-15
27.4	1998.91506849315	463	5-15
27.4	1999	463	5-15
26.1	1999.08493150685	463	5-15
26.5	1999.16164383562	463	5-15
27.4	1999.24657534247	463	5-15
27	1999.32876712329	463	5-15
30.1	1999.41369863014	463	5-15
28.3	1999.49589041096	463	5-15
28.8	1999.58082191781	463	5-15
27.4	1999.66575342466	463	5-15
29.7	1999.74794520548	463	5-15
26.5	1999.83287671233	463	5-15
26.5	1999.91506849315	463	5-15
26.1	2000	463	5-15
26.1	2000.08469945355	463	5-15
26.5	2000.16393442623	463	5-15
27.9	2000.24863387978	463	5-15
27	2000.3306010929	463	5-15
25.6	2000.41530054645	463	5-15
27.9	2000.49726775956	463	5-15
27.4	2000.58196721312	463	5-15
27.9	2000.66666666667	463	5-15
28.3	2000.74863387978	463	5-15
27.4	2000.83333333333	463	5-15
27.4	2000.91530054645	463	5-15
29.2	1995	464	5-16
28.8	1995.08493150685	464	5-16
28.8	1995.16164383562	464	5-16
28.3	1995.24657534247	464	5-16
28.3	1995.32876712329	464	5-16
30.5	1995.41369863014	464	5-16
29.7	1995.49589041096	464	5-16
28.8	1995.58082191781	464	5-16
28.8	1995.66575342466	464	5-16
29.2	1995.74794520548	464	5-16
29.2	1995.83287671233	464	5-16
29.2	1995.91506849315	464	5-16
27	1996	464	5-16
27	1996.08469945355	464	5-16
27.4	1996.16393442623	464	5-16
28.3	1996.24863387978	464	5-16
28.8	1996.3306010929	464	5-16
30.9	1996.41530054645	464	5-16
30.1	1996.49726775956	464	5-16
29.2	1996.58196721311	464	5-16
29.7	1996.66666666667	464	5-16
30.1	1996.74863387978	464	5-16
29.2	1996.83333333333	464	5-16
27.9	1996.91530054645	464	5-16
26.5	1997	464	5-16
26.5	1997.08493150685	464	5-16
27.4	1997.16164383562	464	5-16
28.3	1997.24657534247	464	5-16
29.7	1997.32876712329	464	5-16
29.7	1997.41369863014	464	5-16
30.5	1997.49589041096	464	5-16
30.9	1997.58082191781	464	5-16
28.3	1997.66575342466	464	5-16
29.7	1997.74794520548	464	5-16
30.5	1997.83287671233	464	5-16
29.7	1997.91506849315	464	5-16
29.2	1998	464	5-16
27.4	1998.08493150685	464	5-16
27.9	1998.16164383562	464	5-16
28.3	1998.24657534247	464	5-16
29.2	1998.32876712329	464	5-16
28.3	1998.41369863014	464	5-16
30.1	1998.49589041096	464	5-16
30.1	1998.58082191781	464	5-16
28.3	1998.66575342466	464	5-16
29.2	1998.74794520548	464	5-16
28.3	1998.83287671233	464	5-16
27.9	1998.91506849315	464	5-16
26.5	1999	464	5-16
25.6	1999.08493150685	464	5-16
26.1	1999.16164383562	464	5-16
26.1	1999.24657534247	464	5-16
26.5	1999.32876712329	464	5-16
29.7	1999.41369863014	464	5-16
27.4	1999.49589041096	464	5-16
29.7	1999.58082191781	464	5-16
27	1999.66575342466	464	5-16
30.1	1999.74794520548	464	5-16
27.4	1999.83287671233	464	5-16
26.5	1999.91506849315	464	5-16
25.6	2000	464	5-16
25.6	2000.08469945355	464	5-16
26.1	2000.16393442623	464	5-16
27	2000.24863387978	464	5-16
26.1	2000.3306010929	464	5-16
25.2	2000.41530054645	464	5-16
27.9	2000.49726775956	464	5-16
29.2	2000.58196721312	464	5-16
27.9	2000.66666666667	464	5-16
28.3	2000.74863387978	464	5-16
28.3	2000.83333333333	464	5-16
27.9	2000.91530054645	464	5-16
26.1	1995	465	5-17
25.2	1995.08493150685	465	5-17
25.6	1995.16164383562	465	5-17
25.6	1995.24657534247	465	5-17
27	1995.32876712329	465	5-17
28.3	1995.41369863014	465	5-17
27.4	1995.49589041096	465	5-17
25.2	1995.58082191781	465	5-17
26.1	1995.66575342466	465	5-17
27.9	1995.74794520548	465	5-17
27	1995.83287671233	465	5-17
25.2	1995.91506849315	465	5-17
23.8	1996	465	5-17
24.7	1996.08469945355	465	5-17
25.2	1996.16393442623	465	5-17
26.1	1996.24863387978	465	5-17
28.3	1996.3306010929	465	5-17
29.2	1996.41530054645	465	5-17
27.4	1996.49726775956	465	5-17
27.4	1996.58196721311	465	5-17
27.9	1996.66666666667	465	5-17
27.9	1996.74863387978	465	5-17
26.1	1996.83333333333	465	5-17
24.7	1996.91530054645	465	5-17
23.4	1997	465	5-17
23.8	1997.08493150685	465	5-17
24.3	1997.16164383562	465	5-17
26.5	1997.24657534247	465	5-17
29.7	1997.32876712329	465	5-17
29.2	1997.41369863014	465	5-17
28.8	1997.49589041096	465	5-17
29.7	1997.58082191781	465	5-17
26.5	1997.66575342466	465	5-17
27	1997.74794520548	465	5-17
27	1997.83287671233	465	5-17
25.2	1997.91506849315	465	5-17
25.2	1998	465	5-17
25.6	1998.08493150685	465	5-17
25.6	1998.16164383562	465	5-17
27	1998.24657534247	465	5-17
27.9	1998.32876712329	465	5-17
27.9	1998.41369863014	465	5-17
27.9	1998.49589041096	465	5-17
27.4	1998.58082191781	465	5-17
23.8	1998.66575342466	465	5-17
27	1998.74794520548	465	5-17
25.6	1998.83287671233	465	5-17
24.7	1998.91506849315	465	5-17
23.8	1999	465	5-17
23.8	1999.08493150685	465	5-17
24.7	1999.16164383562	465	5-17
25.6	1999.24657534247	465	5-17
25.2	1999.32876712329	465	5-17
27	1999.41369863014	465	5-17
26.5	1999.49589041096	465	5-17
28.3	1999.58082191781	465	5-17
24.3	1999.66575342466	465	5-17
27	1999.74794520548	465	5-17
25.2	1999.83287671233	465	5-17
23.8	1999.91506849315	465	5-17
23.4	2000	465	5-17
24.3	2000.08469945355	465	5-17
24.3	2000.16393442623	465	5-17
27	2000.24863387978	465	5-17
27	2000.3306010929	465	5-17
24.3	2000.41530054645	465	5-17
27.4	2000.49726775956	465	5-17
27	2000.58196721312	465	5-17
27	2000.66666666667	465	5-17
26.5	2000.74863387978	465	5-17
26.5	2000.83333333333	465	5-17
25.2	2000.91530054645	465	5-17
16.2	1995	466	5-18
18.6	1995.08493150685	466	5-18
22.9	1995.16164383562	466	5-18
25.2	1995.24657534247	466	5-18
27.4	1995.32876712329	466	5-18
26.1	1995.41369863014	466	5-18
18.1	1995.49589041096	466	5-18
15.2	1995.58082191781	466	5-18
17.1	1995.66575342466	466	5-18
20.1	1995.74794520548	466	5-18
19.1	1995.83287671233	466	5-18
15.7	1995.91506849315	466	5-18
17.1	1996	466	5-18
20.1	1996.08469945355	466	5-18
21.9	1996.16393442623	466	5-18
24.3	1996.24863387978	466	5-18
26.5	1996.3306010929	466	5-18
22.4	1996.41530054645	466	5-18
20.1	1996.49726775956	466	5-18
18.1	1996.58196721311	466	5-18
18.6	1996.66666666667	466	5-18
19.1	1996.74863387978	466	5-18
17.6	1996.83333333333	466	5-18
17.1	1996.91530054645	466	5-18
16.2	1997	466	5-18
19.6	1997.08493150685	466	5-18
21.5	1997.16164383562	466	5-18
20.5	1997.24657534247	466	5-18
26.1	1997.32876712329	466	5-18
24.3	1997.41369863014	466	5-18
19.6	1997.49589041096	466	5-18
21.5	1997.58082191781	466	5-18
18.1	1997.66575342466	466	5-18
18.1	1997.74794520548	466	5-18
18.1	1997.83287671233	466	5-18
15.7	1997.91506849315	466	5-18
17.1	1998	466	5-18
18.1	1998.08493150685	466	5-18
23.4	1998.16164383562	466	5-18
27	1998.24657534247	466	5-18
28.8	1998.32876712329	466	5-18
27.4	1998.41369863014	466	5-18
21.9	1998.49589041096	466	5-18
20.1	1998.58082191781	466	5-18
18.1	1998.66575342466	466	5-18
18.6	1998.74794520548	466	5-18
19.1	1998.83287671233	466	5-18
18.6	1998.91506849315	466	5-18
16.2	1999	466	5-18
21	1999.08493150685	466	5-18
27.9	1999.16164383562	466	5-18
29.2	1999.24657534247	466	5-18
28.3	1999.32876712329	466	5-18
24.3	1999.41369863014	466	5-18
22.4	1999.49589041096	466	5-18
21.5	1999.58082191781	466	5-18
19.6	1999.66575342466	466	5-18
19.6	1999.74794520548	466	5-18
17.6	1999.83287671233	466	5-18
17.1	1999.91506849315	466	5-18
19.6	2000	466	5-18
24.7	2000.08469945355	466	5-18
28.3	2000.16393442623	466	5-18
28.8	2000.24863387978	466	5-18
29.2	2000.3306010929	466	5-18
24.3	2000.41530054645	466	5-18
23.4	2000.49726775956	466	5-18
22.4	2000.58196721312	466	5-18
23.8	2000.66666666667	466	5-18
21	2000.74863387978	466	5-18
19.6	2000.83333333333	466	5-18
21.5	2000.91530054645	466	5-18
13.7	1995	467	5-19
16.2	1995.08493150685	467	5-19
20.1	1995.16164383562	467	5-19
22.9	1995.24657534247	467	5-19
26.5	1995.32876712329	467	5-19
25.6	1995.41369863014	467	5-19
19.1	1995.49589041096	467	5-19
16.7	1995.58082191781	467	5-19
18.1	1995.66575342466	467	5-19
20.1	1995.74794520548	467	5-19
18.1	1995.83287671233	467	5-19
14.7	1995.91506849315	467	5-19
14.7	1996	467	5-19
17.6	1996.08469945355	467	5-19
19.1	1996.16393442623	467	5-19
21.9	1996.24863387978	467	5-19
26.1	1996.3306010929	467	5-19
24.3	1996.41530054645	467	5-19
20.5	1996.49726775956	467	5-19
16.7	1996.58196721311	467	5-19
19.1	1996.66666666667	467	5-19
20.1	1996.74863387978	467	5-19
16.7	1996.83333333333	467	5-19
15.2	1996.91530054645	467	5-19
13.7	1997	467	5-19
15.2	1997.08493150685	467	5-19
17.6	1997.16164383562	467	5-19
18.1	1997.24657534247	467	5-19
24.7	1997.32876712329	467	5-19
23.8	1997.41369863014	467	5-19
21.5	1997.49589041096	467	5-19
21.5	1997.58082191781	467	5-19
20.1	1997.66575342466	467	5-19
19.6	1997.74794520548	467	5-19
17.1	1997.83287671233	467	5-19
13.2	1997.91506849315	467	5-19
14.7	1998	467	5-19
15.7	1998.08493150685	467	5-19
20.5	1998.16164383562	467	5-19
23.4	1998.24657534247	467	5-19
27.4	1998.32876712329	467	5-19
29.2	1998.41369863014	467	5-19
24.7	1998.49589041096	467	5-19
24.7	1998.58082191781	467	5-19
25.2	1998.66575342466	467	5-19
24.7	1998.74794520548	467	5-19
20.1	1998.83287671233	467	5-19
18.1	1998.91506849315	467	5-19
15.2	1999	467	5-19
20.5	1999.08493150685	467	5-19
21.9	1999.16164383562	467	5-19
27	1999.24657534247	467	5-19
28.3	1999.32876712329	467	5-19
27	1999.41369863014	467	5-19
23.8	1999.49589041096	467	5-19
22.9	1999.58082191781	467	5-19
23.4	1999.66575342466	467	5-19
22.4	1999.74794520548	467	5-19
18.1	1999.83287671233	467	5-19
15.7	1999.91506849315	467	5-19
17.6	2000	467	5-19
19.6	2000.08469945355	467	5-19
22.9	2000.16393442623	467	5-19
27	2000.24863387978	467	5-19
29.2	2000.3306010929	467	5-19
22.9	2000.41530054645	467	5-19
23.8	2000.49726775956	467	5-19
23.8	2000.58196721312	467	5-19
23.8	2000.66666666667	467	5-19
22.4	2000.74863387978	467	5-19
19.1	2000.83333333333	467	5-19
16.7	2000.91530054645	467	5-19
23.8	1995	468	5-2
23.4	1995.08493150685	468	5-2
24.3	1995.16164383562	468	5-2
24.3	1995.24657534247	468	5-2
23.8	1995.32876712329	468	5-2
21.9	1995.41369863014	468	5-2
20.5	1995.49589041096	468	5-2
19.6	1995.58082191781	468	5-2
18.6	1995.66575342466	468	5-2
21	1995.74794520548	468	5-2
20.5	1995.83287671233	468	5-2
21.5	1995.91506849315	468	5-2
23.4	1996	468	5-2
21.9	1996.08469945355	468	5-2
23.4	1996.16393442623	468	5-2
21.9	1996.24863387978	468	5-2
21.9	1996.3306010929	468	5-2
21.9	1996.41530054645	468	5-2
20.5	1996.49726775956	468	5-2
20.5	1996.58196721311	468	5-2
20.1	1996.66666666667	468	5-2
19.6	1996.74863387978	468	5-2
19.6	1996.83333333333	468	5-2
21	1996.91530054645	468	5-2
21.5	1997	468	5-2
23.4	1997.08493150685	468	5-2
23.4	1997.16164383562	468	5-2
23.8	1997.24657534247	468	5-2
24.3	1997.32876712329	468	5-2
23.4	1997.41369863014	468	5-2
22.4	1997.49589041096	468	5-2
21	1997.58082191781	468	5-2
20.1	1997.66575342466	468	5-2
20.5	1997.74794520548	468	5-2
22.4	1997.83287671233	468	5-2
21.9	1997.91506849315	468	5-2
22.9	1998	468	5-2
23.4	1998.08493150685	468	5-2
24.3	1998.16164383562	468	5-2
23.8	1998.24657534247	468	5-2
22.9	1998.32876712329	468	5-2
21.9	1998.41369863014	468	5-2
21.5	1998.49589041096	468	5-2
20.5	1998.58082191781	468	5-2
19.1	1998.66575342466	468	5-2
19.6	1998.74794520548	468	5-2
20.5	1998.83287671233	468	5-2
21.5	1998.91506849315	468	5-2
21.5	1999	468	5-2
21.9	1999.08493150685	468	5-2
21	1999.16164383562	468	5-2
21.5	1999.24657534247	468	5-2
21.5	1999.32876712329	468	5-2
21.5	1999.41369863014	468	5-2
20.1	1999.49589041096	468	5-2
19.6	1999.58082191781	468	5-2
20.1	1999.66575342466	468	5-2
19.6	1999.74794520548	468	5-2
20.1	1999.83287671233	468	5-2
21.5	1999.91506849315	468	5-2
22.9	2000	468	5-2
22.9	2000.08469945355	468	5-2
22.9	2000.16393442623	468	5-2
22.9	2000.24863387978	468	5-2
21.9	2000.3306010929	468	5-2
20.5	2000.41530054645	468	5-2
20.1	2000.49726775956	468	5-2
19.1	2000.58196721312	468	5-2
20.1	2000.66666666667	468	5-2
21	2000.74863387978	468	5-2
22.4	2000.83333333333	468	5-2
21.9	2000.91530054645	468	5-2
12.7	1995	469	5-20
15.7	1995.08493150685	469	5-20
21	1995.16164383562	469	5-20
25.6	1995.24657534247	469	5-20
29.7	1995.32876712329	469	5-20
30.5	1995.41369863014	469	5-20
27.9	1995.49589041096	469	5-20
26.1	1995.58082191781	469	5-20
23.8	1995.66575342466	469	5-20
21.5	1995.74794520548	469	5-20
16.2	1995.83287671233	469	5-20
11.6	1995.91506849315	469	5-20
12.7	1996	469	5-20
17.6	1996.08469945355	469	5-20
19.6	1996.16393442623	469	5-20
24.7	1996.24863387978	469	5-20
29.7	1996.3306010929	469	5-20
29.2	1996.41530054645	469	5-20
27	1996.49726775956	469	5-20
23.8	1996.58196721311	469	5-20
21.9	1996.66666666667	469	5-20
18.1	1996.74863387978	469	5-20
16.2	1996.83333333333	469	5-20
11.1	1996.91530054645	469	5-20
11.1	1997	469	5-20
13.2	1997.08493150685	469	5-20
18.1	1997.16164383562	469	5-20
21.9	1997.24657534247	469	5-20
27.9	1997.32876712329	469	5-20
28.8	1997.41369863014	469	5-20
27.9	1997.49589041096	469	5-20
26.5	1997.58082191781	469	5-20
24.3	1997.66575342466	469	5-20
21	1997.74794520548	469	5-20
16.2	1997.83287671233	469	5-20
10.1	1997.91506849315	469	5-20
12.1	1998	469	5-20
15.2	1998.08493150685	469	5-20
21	1998.16164383562	469	5-20
24.7	1998.24657534247	469	5-20
30.5	1998.32876712329	469	5-20
34.4	1998.41369863014	469	5-20
30.5	1998.49589041096	469	5-20
28.8	1998.58082191781	469	5-20
27.9	1998.66575342466	469	5-20
24.3	1998.74794520548	469	5-20
19.1	1998.83287671233	469	5-20
14.2	1998.91506849315	469	5-20
13.7	1999	469	5-20
18.6	1999.08493150685	469	5-20
21	1999.16164383562	469	5-20
27	1999.24657534247	469	5-20
30.5	1999.32876712329	469	5-20
27.9	1999.41369863014	469	5-20
29.7	1999.49589041096	469	5-20
27.9	1999.58082191781	469	5-20
27	1999.66575342466	469	5-20
22.9	1999.74794520548	469	5-20
16.7	1999.83287671233	469	5-20
11.1	1999.91506849315	469	5-20
14.7	2000	469	5-20
19.6	2000.08469945355	469	5-20
21.9	2000.16393442623	469	5-20
27.4	2000.24863387978	469	5-20
31.8	2000.3306010929	469	5-20
26.1	2000.41530054645	469	5-20
28.3	2000.49726775956	469	5-20
28.8	2000.58196721312	469	5-20
28.8	2000.66666666667	469	5-20
22.9	2000.74863387978	469	5-20
15.2	2000.83333333333	469	5-20
12.7	2000.91530054645	469	5-20
11.1	1995	470	5-21
15.2	1995.08493150685	470	5-21
21	1995.16164383562	470	5-21
26.5	1995.24657534247	470	5-21
31.4	1995.32876712329	470	5-21
33.1	1995.41369863014	470	5-21
33.9	1995.49589041096	470	5-21
31.4	1995.58082191781	470	5-21
29.2	1995.66575342466	470	5-21
22.9	1995.74794520548	470	5-21
16.2	1995.83287671233	470	5-21
10.6	1995.91506849315	470	5-21
12.1	1996	470	5-21
17.1	1996.08469945355	470	5-21
20.1	1996.16393442623	470	5-21
25.6	1996.24863387978	470	5-21
32.7	1996.3306010929	470	5-21
34.8	1996.41530054645	470	5-21
32.2	1996.49726775956	470	5-21
30.5	1996.58196721311	470	5-21
25.6	1996.66666666667	470	5-21
21	1996.74863387978	470	5-21
16.7	1996.83333333333	470	5-21
10.1	1996.91530054645	470	5-21
11.1	1997	470	5-21
12.7	1997.08493150685	470	5-21
19.6	1997.16164383562	470	5-21
22.4	1997.24657534247	470	5-21
29.7	1997.32876712329	470	5-21
33.9	1997.41369863014	470	5-21
32.2	1997.49589041096	470	5-21
31.4	1997.58082191781	470	5-21
29.2	1997.66575342466	470	5-21
22.4	1997.74794520548	470	5-21
16.2	1997.83287671233	470	5-21
8.5	1997.91506849315	470	5-21
11.1	1998	470	5-21
14.2	1998.08493150685	470	5-21
21.5	1998.16164383562	470	5-21
25.6	1998.24657534247	470	5-21
32.2	1998.32876712329	470	5-21
35.6	1998.41369863014	470	5-21
34.4	1998.49589041096	470	5-21
32.2	1998.58082191781	470	5-21
30.5	1998.66575342466	470	5-21
24.3	1998.74794520548	470	5-21
17.6	1998.83287671233	470	5-21
12.7	1998.91506849315	470	5-21
13.2	1999	470	5-21
17.6	1999.08493150685	470	5-21
20.5	1999.16164383562	470	5-21
25.6	1999.24657534247	470	5-21
31.4	1999.32876712329	470	5-21
